PROVINCE	MUNICIPALITY/CITY	BARANGAY	HOUSEHOLD ID	FIRST NAME	MIDDLE NAME	LAST NAME	SEX	AGE	SOCIAL SERVICE / PROGRAM	TYPE OF ASSISTANCE PROVIDED	"SPECIFY (name of skill training, name of training, specific assistance, goods, amount, and others)"	"REMARKS (specify agency, individual, organization who provided the assistance and any other pertinent details)"	DATE RECEIVED (MM/DD/YYYY)
Laguna	Pakil	Santa Rosa	624	James	Reyes	Gómez	Female	46	KALAHI	Skills Training	Sewing	Red Cross - Regular program	05/24/2024
Laguna	Nagcarlan	Mayapa	863	James	Carn	López	Female	22	SLP	Agricultural and Fisheries	Basic assistance	Anonymous Donor - Regular program. Contact: local coordinator	07/12/2023
Laguna	Santa Maria	Saimsim	165	María	Carn	López	Female	75	LIVELIHOOD_ASSISTANCE	Medical Supplies	"PHP 10,000"	DOLE - Pilot program. Contact: main branch	02/11/2024
Laguna	Santa Rosa	San José	279	Janna	Santos	Gómez	Male	66	SOCIAL_PENSION	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Enhanced support	UNICEF - Pilot program. Contact: local coordinator	12/06/2021
Laguna	Santa Maria	Barangay III (Poblacion)	27	Ana	Cruz	García	Male	35	OTHER_CAPABILITY_BUILDING_SUPPORT	Tutorial Sessions	Basic assistance	UNICEF - Regular program. Contact: regional office	02/16/2021
Laguna	Magdalena	San Benito (Palita)	70	James	Carn	Gómez	Male	68	PWD_ASSISTANCE	Job Referral	Enhanced support	DA - Special initiative. Contact: local coordinator	04/10/2023
Laguna	Los Baños	Paciano Rizal	218	Juan	Carn	Reyes	Male	18	PWD_ASSISTANCE	Food for Work	Enhanced support	Private Donor - Annual assistance. Contact: local coordinator	03/24/2023
Laguna	San Pedro	San Isidro	962	Juan	Gómez	Pérez	Female	78	SUPPLEMENTAL_FEEDING	Activity Involvement/Advocacy	Enhanced support	DOLE - Pilot program	05/04/2022
Laguna	Santa Rosa	San Roque	365	Juan	Reyes	Reyes	Male	44	PWD_ASSISTANCE	Activity Involvement/Advocacy	Basic assistance	Provincial Government - Emergency response. Contact: local coordinator	09/07/2024
Laguna	Pila	San Andrés	701	Ana	Gómez	Reyes	Male	77	OTHER_PROGRAM	Honorarium	Enhanced support	UNICEF - Annual assistance. Contact: regional office	03/02/2023
Laguna	Lumban	Makiling	845	Ana	Reyes	Gómez	Male	44	MEDICAL_SERVICES	Values Formation	1-day seminar	Local Government - Annual assistance	01/27/2024
Laguna	Alaminos	Uwisan	947	Miguel	Pérez	Pérez	Male	42	SUPPLEMENTAL_FEEDING	Insurance	Enhanced support	USAID - Regular program	01/08/2025
Laguna	Nagcarlan	Parian	306	María	Gómez	García	Male	58	OTHER_CAPABILITY_BUILDING_SUPPORT	Dental Services	Enhanced support	Anonymous Donor - Annual assistance. Contact: main branch	04/03/2021
Laguna	Calauan	Barangay IV (Poblacion)	124	Clara	Pérez	Santos	Female	38	SOCIAL_PENSION	Tutorial Sessions	Basic assistance	Red Cross - Pilot program. Contact: regional office	06/29/2024
Laguna	Cabuyao	Masili	19	María	Carn	Reyes	Male	31	MEDICAL_SERVICES	Food Items	Food Pack	DOH - Annual assistance. Contact: local coordinator	04/01/2024
Laguna	Pakil	Súcol	257	María	Santos	Gómez	Male	69	EDUCATIONAL_ASSISTANCE	Surgical Procedures	"PHP 10,000"	Anonymous Donor - Pilot program. Contact: local coordinator	03/27/2024
Laguna	Majayjay	Santa Rosa	296	Pedro	Reyes	Santos	Female	70	PWD_ASSISTANCE	Skills Training	Carpentry	UNICEF - Emergency response. Contact: regional office	08/02/2022
Laguna	Magdalena	Barangay III (Poblacion)	928	Juan	Carn	Gómez	Male	37	SLP	Tutorial Sessions	Level 1 support	Provincial Government - Pilot program. Contact: regional office	05/18/2021
Laguna	Santa Maria	Santo Domingo	22	Ana	Cruz	Galang	Male	45	OTHER_CAPABILITY_BUILDING_SUPPORT	Food for Work	Basic assistance	DepEd - Pilot program	11/08/2024
Laguna	Magdalena	Lingga	880	Juan	Reyes	Reyes	Female	38	OTHER_CAPABILITY_BUILDING_SUPPORT	Leadership Skills Training	Enhanced support	USAID - Regular program. Contact: main branch	11/08/2021
Laguna	Calauan	Real	989	María	Carn	Galang	Female	40	PWD_ASSISTANCE	Scholarship Grants	Level 1 support	Caritas - Emergency response. Contact: regional office	10/17/2021
Laguna	Magdalena	Palingon	450	Ana	Pérez	García	Female	28	SLP	Technical Skills Training	Level 1 support	Red Cross - Regular program. Contact: local coordinator	03/06/2021
Laguna	Mabitac	Súcol	552	Janna	Gómez	Cruz	Female	73	KALAHI	Insurance	Enhanced support	Provincial Government - Special initiative. Contact: local coordinator	05/06/2024
Laguna	Santa Rosa	Barangay IV (Poblacion)	550	Miguel	García	López	Female	19	MEDICAL_SERVICES	Medical Supplies	Medical Kit	DSWD - Regular program. Contact: local coordinator	04/01/2025
Laguna	Los Baños	Barangay II (Poblacion)	48	James	Reyes	Pérez	Female	37	AICS	Agricultural and Fisheries	Standard package	DOLE - Pilot program. Contact: regional office	12/04/2022
Laguna	Cavinti	San Agustín (Antipolo)	695	James	García	Gómez	Female	41	MEDICAL_SERVICES	Activity Involvement/Advocacy	Enhanced support	DA - Emergency response. Contact: main branch	08/19/2023
Laguna	Kalayaan	San Ildefonso	587	María	Reyes	García	Female	72	AICS	Values Formation	Week-long training	Anonymous Donor - Regular program. Contact: local coordinator	04/10/2025
Laguna	Santa Cruz	Palma	721	Clara	Reyes	García	Female	42	SUPPLEMENTAL_FEEDING	Activity Involvement/Advocacy	Enhanced support	DepEd - Pilot program	06/27/2024
Laguna	Majayjay	Barangay II (Poblacion)	183	Juan	Gómez	García	Female	54	OTHER_PROGRAM	Voucher	Level 1 support	Community Organization - Emergency response. Contact: local coordinator	06/23/2022
Laguna	Calamba	San José	435	Janna	Pérez	Reyes	Male	39	DISASTER_RELIEF_ASSISTANCE	Food Assistance	Canned Goods (10 pcs)	DOLE - Pilot program. Contact: local coordinator	04/27/2021
Laguna	San Pedro	Palingon	107	Ana	López	Galang	Female	76	OTHER_CAPABILITY_BUILDING_SUPPORT	Medical Assistance	"PHP 10,000"	UNICEF - Regular program	06/11/2023
Laguna	Pakil	Masaya	188	Clara	López	López	Female	41	OTHER_PROGRAM	Medical Assistance	Crutches	UNICEF - Pilot program. Contact: main branch	07/21/2022
Laguna	Siniloan	San Ildefonso	776	Juan	García	Reyes	Female	32	AICS	Vaccination	Standard package	Anonymous Donor - Annual assistance. Contact: local coordinator	05/01/2022
Laguna	Liliw	Palma	86	María	Santos	Cruz	Female	29	MEDICAL_SERVICES	Leadership Skills Training	Level 1 support	UNICEF - Annual assistance. Contact: regional office	10/18/2024
Laguna	Paete	Majada Labas	836	Juan	Carn	Pérez	Female	63	SUPPLEMENTAL_FEEDING	Insurance	Level 1 support	Red Cross - Pilot program. Contact: local coordinator	11/16/2023
Laguna	Biñan	Barangay III (Poblacion)	843	María	Santos	Pérez	Male	48	SLP	Food for Work	Enhanced support	Caritas - Pilot program. Contact: main branch	02/23/2023
Laguna	Lumban	San Miguel	456	Pedro	Santos	López	Male	60	PWD_ASSISTANCE	Values Formation	2-day workshop	Provincial Government - Emergency response. Contact: regional office	10/09/2023
Laguna	Los Baños	Zapote	137	James	López	Pérez	Male	48	EDUCATIONAL_ASSISTANCE	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Enhanced support	World Vision - Emergency response. Contact: regional office	05/27/2023
Laguna	Nagcarlan	San Antonio	858	Clara	Carn	Pérez	Female	70	PWD_ASSISTANCE	Cash for Work	Standard package	Community Organization - Emergency response	09/12/2022
Laguna	Victoria	Santo Tomás (Calabuso)	898	James	López	García	Female	47	PWD_ASSISTANCE	Dental Services	Standard package	Private Donor - Regular program	02/25/2025
Laguna	Victoria	San Antonio	336	Juan	Gómez	Santos	Male	58	OTHER_PROGRAM	Food Assistance	Basic Groceries	DOH - Pilot program	10/12/2024
Laguna	Pila	San Agustín (Antipolo)	607	Janna	Gómez	Cruz	Female	37	EDUCATIONAL_ASSISTANCE	Values Formation	Week-long training	DOLE - Annual assistance	12/06/2024
Laguna	Lumban	Palo-Alto	838	Ana	López	Galang	Female	25	MEDICAL_SERVICES	Vaccination	Basic assistance	DSWD - Special initiative. Contact: local coordinator	02/08/2025
Laguna	Calauan	Santo Tomás (Calabuso)	757	María	Pérez	Gómez	Male	61	SOCIAL_PENSION	Voucher	Basic assistance	DepEd - Emergency response	02/18/2022
Laguna	Nagcarlan	Puting Lupa	469	Ana	López	Cruz	Female	47	OTHER_CAPABILITY_BUILDING_SUPPORT	Cash for Training	Enhanced support	Caritas - Regular program. Contact: main branch	02/20/2024
Laguna	Santa Maria	San Vicente	602	James	Cruz	Reyes	Female	52	OTHER_PROGRAM	Family Development Trainings	3-day conference	Red Cross - Special initiative. Contact: regional office	01/24/2025
Laguna	Lumban	Milagrosa	571	Miguel	Santos	Pérez	Female	38	MEDICAL_SERVICES	Equipment/School Materials	Laptop	Community Organization - Special initiative	03/05/2022
Laguna	Pagsanjan	San Gregorio	403	Janna	Pérez	Santos	Female	64	SUPPLEMENTAL_FEEDING	Values Formation	1-day seminar	Community Organization - Annual assistance	08/31/2021
Laguna	Pangil	San Gregorio	540	Janna	Pérez	Gómez	Female	57	SUPPLEMENTAL_FEEDING	Tutorial Sessions	Standard package	Caritas - Annual assistance. Contact: regional office	11/27/2024
Laguna	Pagsanjan	Casile	72	Ana	Santos	Reyes	Female	75	SLP	Medical Supplies	Medical Kit	Community Organization - Emergency response	09/09/2021
Laguna	Liliw	San Andrés	782	James	Pérez	López	Female	45	KALAHI	Skills Training	Sewing	USAID - Emergency response	01/04/2024
Laguna	Biñan	Palo-Alto	24	Miguel	Santos	García	Male	56	OTHER_CAPABILITY_BUILDING_SUPPORT	Leadership Skills Training	Basic assistance	Local Government - Regular program. Contact: local coordinator	04/22/2021
Laguna	Mabitac	Saimsim	624	Ana	Cruz	Pérez	Male	34	MEDICAL_SERVICES	Parent Effectiveness Trainings	Basic assistance	DA - Special initiative. Contact: regional office	02/21/2023
Laguna	Santa Cruz	San José	812	Juan	Reyes	García	Female	29	OTHER_PROGRAM	Surgical Procedures	"PHP 3,000"	Provincial Government - Annual assistance. Contact: regional office	08/28/2023
Laguna	Pagsanjan	Mayapa	485	Janna	Pérez	Cruz	Female	69	EDUCATIONAL_ASSISTANCE	Agricultural and Fisheries	Level 1 support	Provincial Government - Special initiative. Contact: main branch	12/26/2021
Laguna	Calamba	Punta	56	Janna	García	García	Male	67	SUPPLEMENTAL_FEEDING	Food for Work	Basic assistance	UNICEF - Special initiative. Contact: regional office	02/06/2023
Laguna	Siniloan	Casile	986	Juan	García	García	Male	35	MEDICAL_SERVICES	Agricultural and Fisheries	Standard package	World Vision - Regular program	07/08/2023
Laguna	Calamba	San Miguel	223	James	Cruz	López	Male	78	EDUCATIONAL_ASSISTANCE	Family Development Trainings	1-day seminar	DA - Pilot program. Contact: main branch	06/17/2021
Laguna	Pakil	San Miguel	632	Janna	Santos	Galang	Male	64	MEDICAL_SERVICES	Tutorial Sessions	Standard package	World Vision - Emergency response. Contact: main branch	06/27/2024
Laguna	Nagcarlan	Palma	179	Clara	García	Galang	Male	72	SOCIAL_PENSION	Consultation/Medical Check-Up	Medical Kit	Community Organization - Annual assistance. Contact: main branch	01/28/2023
Laguna	Pangil	Mapagong	800	Miguel	Cruz	Reyes	Male	45	LIVELIHOOD_ASSISTANCE	Cash for Work	Level 1 support	Community Organization - Emergency response. Contact: main branch	08/01/2021
Laguna	Liliw	Uwisan	434	Pedro	López	Pérez	Male	77	OTHER_CAPABILITY_BUILDING_SUPPORT	Voucher	Standard package	Community Organization - Regular program. Contact: main branch	01/06/2025
Laguna	Calamba	Del Carmen	937	Pedro	Carn	Reyes	Female	20	KALAHI	Skills Training	Plumbing	Private Donor - Pilot program	02/27/2023
Laguna	Cabuyao	San Andrés	450	Pedro	García	Galang	Male	68	DISASTER_RELIEF_ASSISTANCE	Scholarship Grants	Level 1 support	DOLE - Special initiative. Contact: local coordinator	03/03/2023
Laguna	Calauan	Pansol	793	María	Gómez	Cruz	Male	32	SUPPLEMENTAL_FEEDING	Food for Work	Basic assistance	Provincial Government - Regular program	02/15/2021
Laguna	Santa Cruz	Barangay I (Poblacion)	884	Clara	Carn	Galang	Male	33	MEDICAL_SERVICES	Food for Work	Enhanced support	DA - Pilot program. Contact: local coordinator	11/08/2023
Laguna	Cabuyao	Puting Lupa	492	María	Gómez	Reyes	Female	39	OTHER_PROGRAM	Food Items	Food Pack	DSWD - Emergency response. Contact: regional office	05/29/2023
Laguna	Victoria	San Benito (Palita)	189	James	Santos	Santos	Female	71	MEDICAL_SERVICES	Burial Assistance	Basic assistance	Local Government - Pilot program. Contact: main branch	01/28/2023
Laguna	Cavinti	Mayapa	578	Juan	García	Pérez	Female	66	OTHER_PROGRAM	Job Referral	Enhanced support	DepEd - Pilot program	10/05/2024
Laguna	Cavinti	Puting Lupa	810	Ana	Cruz	García	Male	48	AICS	Financial	"PHP 1,500"	USAID - Special initiative. Contact: main branch	05/28/2024
Laguna	Paete	San Antonio	961	Clara	Reyes	López	Male	48	SOCIAL_PENSION	Insurance	Basic assistance	Community Organization - Pilot program. Contact: regional office	11/19/2022
Laguna	Biñan	San Isidro	420	Miguel	García	Santos	Male	18	KALAHI	Tutorial Sessions	Basic assistance	UNICEF - Annual assistance. Contact: main branch	02/02/2022
Laguna	Alaminos	Barangay I (Poblacion)	249	James	García	Santos	Female	28	PWD_ASSISTANCE	Cash for Work	Level 1 support	DOH - Annual assistance	10/23/2022
Laguna	San Pablo	San Roque	588	Ana	García	García	Female	23	MEDICAL_SERVICES	Leadership Skills Training	Standard package	Local Government - Regular program. Contact: main branch	04/08/2021
Laguna	San Pedro	Barangay II (Poblacion)	649	James	García	Galang	Female	40	SLP	Food for Work	Standard package	DSWD - Annual assistance	10/26/2023
Laguna	Cabuyao	Santa Rosa	164	María	Gómez	Gómez	Female	26	EDUCATIONAL_ASSISTANCE	Parent Effectiveness Trainings	Enhanced support	Anonymous Donor - Emergency response. Contact: main branch	06/08/2021
Laguna	Calauan	Calo	745	Pedro	Cruz	Pérez	Female	69	KALAHI	Vaccination	Level 1 support	Provincial Government - Regular program	03/28/2021
Laguna	Kalayaan	San Andrés	255	Juan	Cruz	Cruz	Female	33	SLP	Insurance	Level 1 support	World Vision - Emergency response. Contact: regional office	02/18/2024
Laguna	Pila	San Miguel	476	María	Gómez	Santos	Male	79	DISASTER_RELIEF_ASSISTANCE	Agricultural and Fisheries	Standard package	DA - Emergency response. Contact: regional office	03/19/2022
Laguna	Mabitac	Casile	806	Juan	Reyes	Cruz	Female	75	PWD_ASSISTANCE	Agricultural and Fisheries	Level 1 support	Red Cross - Annual assistance	06/21/2021
Laguna	Santa Rosa	Mayapa	417	Clara	Cruz	López	Female	55	SOCIAL_PENSION	Technical Skills Training	Standard package	USAID - Regular program. Contact: local coordinator	11/13/2022
Laguna	Luisiana	Barangay III (Poblacion)	170	Ana	Cruz	López	Female	61	AICS	Technical Skills Training	Level 1 support	UNICEF - Emergency response. Contact: main branch	08/23/2021
Laguna	Santa Rosa	Santo Tomás (Calabuso)	317	James	Santos	López	Female	36	EDUCATIONAL_ASSISTANCE	Food Items	Rice (5kg)	World Vision - Pilot program. Contact: main branch	02/10/2025
Laguna	San Pedro	Uwisan	174	Janna	Pérez	Reyes	Male	62	SOCIAL_PENSION	Cash for Work	Standard package	World Vision - Annual assistance	05/01/2021
Laguna	Pakil	San Agustín (Antipolo)	470	Janna	Santos	Santos	Male	30	LIVELIHOOD_ASSISTANCE	Vaccination	Enhanced support	Private Donor - Special initiative. Contact: main branch	05/12/2022
Laguna	San Pablo	San Andrés	345	Juan	Pérez	López	Female	76	AICS	Agricultural and Fisheries	Enhanced support	Red Cross - Annual assistance	09/04/2022
Laguna	San Pedro	Masaya	445	Pedro	Carn	Reyes	Male	49	KALAHI	Mental Health Support	Level 1 support	Community Organization - Pilot program. Contact: regional office	02/26/2022
Laguna	Cabuyao	Calo	18	Pedro	Reyes	López	Male	53	SUPPLEMENTAL_FEEDING	Transportation Allowance	Enhanced support	DOLE - Emergency response. Contact: regional office	05/15/2021
Laguna	Pangil	Santo Tomás (Calabuso)	70	Juan	Pérez	Galang	Male	26	LIVELIHOOD_ASSISTANCE	Parent Effectiveness Trainings	Basic assistance	Community Organization - Pilot program	11/11/2021
Laguna	Victoria	San Agustín (Antipolo)	338	María	Santos	Santos	Male	63	LIVELIHOOD_ASSISTANCE	Voucher	Basic assistance	DOLE - Pilot program. Contact: main branch	03/10/2021
Laguna	San Pablo	Paciano Rizal	628	Janna	Reyes	Reyes	Male	63	PWD_ASSISTANCE	Values Formation	Week-long training	Red Cross - Annual assistance. Contact: local coordinator	07/17/2021
Laguna	Luisiana	Casile	592	María	Reyes	López	Male	66	OTHER_CAPABILITY_BUILDING_SUPPORT	Consultation/Medical Check-Up	"PHP 5,000"	Caritas - Emergency response. Contact: main branch	03/28/2023
Laguna	Liliw	San Antonio	527	Ana	García	Pérez	Male	54	KALAHI	Consultation/Medical Check-Up	"PHP 3,000"	Red Cross - Special initiative. Contact: regional office	01/11/2021
Laguna	Victoria	Santo Domingo	688	Janna	López	Reyes	Female	48	SUPPLEMENTAL_FEEDING	Leadership Skills Training	Basic assistance	USAID - Annual assistance. Contact: regional office	05/19/2023
Laguna	Pila	Súcol	456	Ana	López	López	Male	48	AICS	Tutorial Sessions	Standard package	Anonymous Donor - Regular program	02/28/2024
Laguna	Santa Rosa	Santo Tomás (Calabuso)	269	James	López	Galang	Female	76	PWD_ASSISTANCE	Medical Supplies	Wheelchair	Anonymous Donor - Emergency response	01/05/2023
Laguna	Cavinti	Paciano Rizal	631	María	Reyes	Cruz	Male	72	KALAHI	Burial Assistance	Standard package	UNICEF - Pilot program. Contact: local coordinator	02/08/2024
Laguna	Biñan	Majada Labas	811	Juan	García	Gómez	Male	36	SLP	Agricultural and Fisheries	Enhanced support	DOLE - Annual assistance. Contact: local coordinator	11/17/2023
Laguna	Rizal	Puting Lupa	188	Janna	Carn	López	Male	19	SUPPLEMENTAL_FEEDING	Job Referral	Enhanced support	DOLE - Emergency response	11/24/2024
Laguna	Santa Rosa	San Andrés	569	María	Carn	Cruz	Female	62	SOCIAL_PENSION	Mental Health Support	Basic assistance	Caritas - Pilot program. Contact: local coordinator	09/05/2024
Laguna	Mabitac	San Gregorio	711	Juan	López	Santos	Male	49	DISASTER_RELIEF_ASSISTANCE	Vaccination	Basic assistance	Provincial Government - Annual assistance	05/02/2024
Laguna	San Pablo	Súcol	529	James	Carn	Galang	Female	60	KALAHI	Transportation Allowance	Standard package	Anonymous Donor - Special initiative. Contact: main branch	10/01/2024
Laguna	Liliw	Ulango	434	Janna	García	Pérez	Male	51	AICS	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Standard package	World Vision - Special initiative	01/16/2021
Laguna	Majayjay	San Antonio	288	Ana	López	Santos	Male	18	KALAHI	Leadership Skills Training	Basic assistance	Red Cross - Pilot program. Contact: local coordinator	01/02/2024
Laguna	Majayjay	San Isidro	918	James	Pérez	Pérez	Female	38	PWD_ASSISTANCE	Consultation/Medical Check-Up	Crutches	Community Organization - Pilot program. Contact: local coordinator	08/06/2023
Laguna	Pila	San Antonio	567	Pedro	Pérez	Cruz	Male	78	DISASTER_RELIEF_ASSISTANCE	Job Fair	Standard package	Provincial Government - Emergency response. Contact: local coordinator	05/09/2024
Laguna	Liliw	Saimsim	499	Juan	García	Galang	Male	20	AICS	Dental Services	Level 1 support	Anonymous Donor - Annual assistance. Contact: regional office	04/02/2024
Laguna	San Pedro	Ulango	441	Miguel	Gómez	García	Male	44	SLP	Cash for Work	Level 1 support	Private Donor - Pilot program. Contact: local coordinator	01/07/2021
Laguna	Lumban	Makiling	781	Janna	Carn	Galang	Female	61	LIVELIHOOD_ASSISTANCE	GAD Trainings	Week-long training	Anonymous Donor - Annual assistance. Contact: local coordinator	03/02/2021
Laguna	Calauan	Pansol	303	Janna	López	Galang	Male	24	DISASTER_RELIEF_ASSISTANCE	Dental Services	Enhanced support	DepEd - Pilot program. Contact: regional office	10/07/2024
Laguna	Luisiana	Santo Domingo	87	Clara	Pérez	Pérez	Male	50	DISASTER_RELIEF_ASSISTANCE	Job Referral	Basic assistance	Provincial Government - Emergency response. Contact: regional office	07/14/2023
Laguna	Kalayaan	San Vicente	830	Clara	García	García	Male	26	EDUCATIONAL_ASSISTANCE	Food Items	Rice (10kg)	UNICEF - Regular program. Contact: regional office	04/30/2022
Laguna	Lumban	San José	438	James	Cruz	Reyes	Female	47	AICS	Dental Services	Level 1 support	DSWD - Annual assistance. Contact: local coordinator	09/24/2022
